Absolute Time,x_in,y_in
3573107375.572805,7.265295,-27.005550
3573107375.582806,7.265717,-27.005268
3573107375.592806,7.266139,-27.004986
3573107375.602807,7.266560,-27.004704
3573107375.612807,7.266981,-27.004422
3573107375.622807,7.267403,-27.004140
3573107375.632807,7.267824,-27.003857
3573107375.642807,7.268245,-27.003575
3573107375.652803,7.268665,-27.003293
3573107375.662809,7.269086,-27.003010
3573107375.672808,7.269507,-27.002728
3573107375.682808,7.269927,-27.002446
3573107375.692808,7.270348,-27.002163
3573107375.702808,7.270768,-27.001880
3573107375.712811,7.271188,-27.001598
3573107375.722811,7.271609,-27.001315
3573107375.732810,7.272029,-27.001032
3573107375.742810,7.272448,-27.000750
3573107375.752806,7.272868,-27.000467
3573107375.762810,7.273288,-27.000184
3573107375.772811,7.273708,-26.999901
3573107375.782813,7.274127,-26.999618
3573107375.792812,7.274546,-26.999335
3573107375.802812,7.274966,-26.999052
3573107375.812811,7.275385,-26.998769
3573107375.822813,7.275804,-26.998486
3573107375.832813,7.276223,-26.998203
3573107375.842814,7.276642,-26.997920
3573107375.852809,7.277060,-26.997637
3573107375.862813,7.277479,-26.997353
3573107375.872814,7.277898,-26.997070
3573107375.882814,7.278316,-26.996787
3573107375.892814,7.278734,-26.996503
3573107375.902816,7.279153,-26.996220
3573107375.912815,7.279571,-26.995936
3573107375.922815,7.279989,-26.995653
3573107375.932816,7.280407,-26.995369
3573107375.942815,7.280825,-26.995086
3573107375.952812,7.281242,-26.994802
3573107375.962817,7.281660,-26.994518
3573107375.972817,7.282077,-26.994234
3573107375.982817,7.282495,-26.993951
3573107375.992818,7.282912,-26.993667
3573107376.002817,7.283329,-26.993383
3573107376.012818,7.283747,-26.993099
3573107376.022819,7.284164,-26.992815
3573107376.032819,7.284581,-26.992531
3573107376.042817,7.284997,-26.992247
3573107376.052815,7.285414,-26.991962
3573107376.062819,7.285831,-26.991678
3573107376.072820,7.286247,-26.991394
3573107376.082820,7.286664,-26.991110
3573107376.092820,7.287080,-26.990825
3573107376.102820,7.287496,-26.990541
3573107376.112821,7.287913,-26.990256
3573107376.122820,7.288329,-26.989972
3573107376.132821,7.288745,-26.989687
3573107376.142822,7.289160,-26.989403
3573107376.152816,7.289576,-26.989118
3573107376.162821,7.289992,-26.988833
3573107376.172822,7.290408,-26.988549
3573107376.182823,7.290823,-26.988264
3573107376.192823,7.291238,-26.987979
3573107376.202824,7.291654,-26.987694
3573107376.212824,7.292069,-26.987409
3573107376.222824,7.292484,-26.987124
3573107376.232824,7.292899,-26.986839
3573107376.242823,7.293314,-26.986554
3573107376.252820,7.293729,-26.986269
3573107376.262826,7.294144,-26.985983
3573107376.272825,7.294558,-26.985698
3573107376.282825,7.294973,-26.985413
3573107376.292826,7.295387,-26.985127
3573107376.302825,7.295802,-26.984842
3573107376.312826,7.296216,-26.984556
3573107376.322827,7.296630,-26.984271
3573107376.332827,7.297044,-26.983985
3573107376.342827,7.297458,-26.983700
3573107376.352824,7.297872,-26.983414
3573107376.362828,7.298286,-26.983128
3573107376.372827,7.298700,-26.982842
3573107376.382830,7.299114,-26.982556
3573107376.392828,7.299527,-26.982271
3573107376.402828,7.299941,-26.981985
3573107376.412828,7.300354,-26.981698
3573107376.422830,7.300767,-26.981412
3573107376.432829,7.301181,-26.981126
3573107376.442830,7.301594,-26.980840
3573107376.452826,7.302007,-26.980554
3573107376.462831,7.302420,-26.980267
3573107376.472831,7.302833,-26.979981
3573107376.482831,7.303245,-26.979695
3573107376.492831,7.303658,-26.979408
3573107376.502832,7.304071,-26.979122
3573107376.512832,7.304483,-26.978835
3573107376.522832,7.304896,-26.978548
3573107376.532833,7.305308,-26.978262
3573107376.542832,7.305720,-26.977975
3573107376.552829,7.306132,-26.977688
3573107376.562834,7.306544,-26.977401
3573107376.572834,7.306956,-26.977114
3573107376.582834,7.307368,-26.976827
3573107376.592834,7.307780,-26.976540
3573107376.602835,7.308192,-26.976253
3573107376.612835,7.308604,-26.975966
3573107376.622836,7.309015,-26.975678
3573107376.632835,7.309427,-26.975391
3573107376.642836,7.309838,-26.975104
3573107376.652832,7.310249,-26.974816
3573107376.662837,7.310661,-26.974529
3573107376.672836,7.311072,-26.974241
3573107376.682838,7.311483,-26.973954
3573107376.692836,7.311894,-26.973666
3573107376.702837,7.312305,-26.973378
3573107376.712839,7.312715,-26.973090
3573107376.722838,7.313126,-26.972803
3573107376.732838,7.313537,-26.972515
3573107376.742839,7.313947,-26.972227
3573107376.752834,7.314358,-26.971939
3573107376.762839,7.314768,-26.971650
3573107376.772839,7.315179,-26.971362
3573107376.782840,7.315589,-26.971074
3573107376.792840,7.315999,-26.970786
3573107376.802841,7.316409,-26.970497
3573107376.812840,7.316819,-26.970209
3573107376.822841,7.317229,-26.969920
3573107376.832841,7.317639,-26.969632
3573107376.842841,7.318049,-26.969343
3573107376.852838,7.318458,-26.969055
3573107376.862843,7.318868,-26.968766
3573107376.872842,7.319277,-26.968477
3573107376.882842,7.319687,-26.968188
3573107376.892842,7.320096,-26.967899
3573107376.902843,7.320506,-26.967610
3573107376.912843,7.320915,-26.967321
3573107376.922844,7.321324,-26.967032
3573107376.932844,7.321733,-26.966743
3573107376.942843,7.322142,-26.966453
3573107376.952839,7.322551,-26.966164
3573107376.962845,7.322959,-26.965875
3573107376.972845,7.323368,-26.965585
3573107376.982846,7.323777,-26.965296
3573107376.992846,7.324185,-26.965006
3573107377.002846,7.324594,-26.964716
3573107377.012846,7.325002,-26.964427
3573107377.022847,7.325411,-26.964137
3573107377.032847,7.325819,-26.963847
3573107377.042848,7.326227,-26.963557
3573107377.052843,7.326635,-26.963267
3573107377.062847,7.327043,-26.962977
3573107377.072848,7.327451,-26.962687
3573107377.082848,7.327859,-26.962396
3573107377.092848,7.328267,-26.962106
3573107377.102849,7.328674,-26.961816
3573107377.112849,7.329082,-26.961525
3573107377.122849,7.329490,-26.961235
3573107377.132849,7.329897,-26.960944
3573107377.142848,7.330304,-26.960653
3573107377.152845,7.330712,-26.960363
3573107377.162851,7.331119,-26.960072
3573107377.172851,7.331526,-26.959781
3573107377.182851,7.331933,-26.959490
3573107377.192851,7.332340,-26.959199
3573107377.202852,7.332747,-26.958908
3573107377.212852,7.333154,-26.958617
3573107377.222851,7.333561,-26.958326
3573107377.232852,7.333967,-26.958034
3573107377.242851,7.334374,-26.957743
3573107377.252849,7.334781,-26.957451
3573107377.262853,7.335187,-26.957160
3573107377.272853,7.335593,-26.956868
3573107377.282855,7.336000,-26.956577
3573107377.292854,7.336406,-26.956285
3573107377.302854,7.336812,-26.955993
3573107377.312854,7.337218,-26.955701
3573107377.322855,7.337624,-26.955409
3573107377.332854,7.338030,-26.955117
3573107377.342856,7.338436,-26.954825
3573107377.352851,7.338842,-26.954533
3573107377.362856,7.339248,-26.954240
3573107377.372856,7.339653,-26.953948
3573107377.382857,7.340059,-26.953656
3573107377.392857,7.340464,-26.953363
3573107377.402857,7.340870,-26.953071
3573107377.412858,7.341275,-26.952778
3573107377.422857,7.341680,-26.952485
3573107377.432858,7.342085,-26.952192
3573107377.442856,7.342491,-26.951899
3573107377.452854,7.342896,-26.951606
3573107377.462860,7.343301,-26.951313
3573107377.472860,7.343705,-26.951020
3573107377.482859,7.344110,-26.950727
3573107377.492860,7.344515,-26.950434
3573107377.502860,7.344920,-26.950140
3573107377.512860,7.345324,-26.949847
3573107377.522861,7.345729,-26.949553
3573107377.532860,7.346133,-26.949260
3573107377.542861,7.346538,-26.948966
3573107377.552856,7.346942,-26.948672
3573107377.562861,7.347346,-26.948378
3573107377.572861,7.347750,-26.948085
3573107377.582863,7.348154,-26.947791
3573107377.592863,7.348558,-26.947496
3573107377.602863,7.348962,-26.947202
3573107377.612863,7.349366,-26.946908
3573107377.622863,7.349770,-26.946614
3573107377.632864,7.350174,-26.946319
3573107377.642864,7.350577,-26.946025
3573107377.652860,7.350981,-26.945730
3573107377.662864,7.351384,-26.945435
3573107377.672864,7.351788,-26.945141
3573107377.682866,7.352191,-26.944846
3573107377.692865,7.352594,-26.944551
3573107377.702867,7.352998,-26.944256
3573107377.712866,7.353401,-26.943961
3573107377.722866,7.353804,-26.943666
3573107377.732866,7.354207,-26.943370
3573107377.742867,7.354610,-26.943075
3573107377.752862,7.355012,-26.942780
3573107377.762868,7.355415,-26.942484
3573107377.772868,7.355818,-26.942188
3573107377.782868,7.356220,-26.941893
3573107377.792868,7.356623,-26.941597
3573107377.802868,7.357025,-26.941301
3573107377.812869,7.357428,-26.941005
3573107377.822869,7.357830,-26.940709
3573107377.832869,7.358232,-26.940413
3573107377.842868,7.358635,-26.940117
3573107377.852866,7.359037,-26.939820
3573107377.862870,7.359439,-26.939524
3573107377.872870,7.359841,-26.939227
3573107377.882872,7.360243,-26.938931
3573107377.892871,7.360644,-26.938634
3573107377.902871,7.361046,-26.938338
3573107377.912871,7.361448,-26.938041
3573107377.922871,7.361849,-26.937744
3573107377.932872,7.362251,-26.937447
3573107377.942873,7.362652,-26.937150
3573107377.952868,7.363054,-26.936852
3573107377.962873,7.363455,-26.936555
3573107377.972874,7.363856,-26.936258
3573107377.982873,7.364257,-26.935960
3573107377.992873,7.364658,-26.935663
3573107378.002875,7.365059,-26.935365
3573107378.012874,7.365460,-26.935067
3573107378.022875,7.365861,-26.934769
3573107378.032876,7.366262,-26.934472
3573107378.042874,7.366663,-26.934174
3573107378.052871,7.367063,-26.933875
3573107378.062877,7.367464,-26.933577
3573107378.072877,7.367864,-26.933279
3573107378.082876,7.368265,-26.932980
3573107378.092877,7.368665,-26.932682
3573107378.102876,7.369065,-26.932383
3573107378.112877,7.369465,-26.932085
3573107378.122878,7.369866,-26.931786
3573107378.132878,7.370266,-26.931487
3573107378.142878,7.370666,-26.931188
3573107378.152874,7.371066,-26.930889
3573107378.162879,7.371465,-26.930590
3573107378.172879,7.371865,-26.930291
3573107378.182880,7.372265,-26.929991
3573107378.192878,7.372664,-26.929692
3573107378.202880,7.373064,-26.929392
3573107378.212880,7.373463,-26.929093
3573107378.222880,7.373863,-26.928793
3573107378.232880,7.374262,-26.928493
3573107378.242882,7.374661,-26.928193
3573107378.252876,7.375060,-26.927893
3573107378.262881,7.375460,-26.927593
3573107378.272882,7.375859,-26.927293
3573107378.282882,7.376257,-26.926993
3573107378.292882,7.376656,-26.926692
3573107378.302883,7.377055,-26.926392
3573107378.312883,7.377454,-26.926091
3573107378.322884,7.377852,-26.925790
3573107378.332883,7.378251,-26.925489
3573107378.342883,7.378650,-26.925189
3573107378.352880,7.379048,-26.924888
3573107378.362885,7.379446,-26.924586
3573107378.372884,7.379845,-26.924285
3573107378.382884,7.380243,-26.923984
3573107378.392886,7.380641,-26.923682
3573107378.402884,7.381039,-26.923381
3573107378.412885,7.381437,-26.923079
3573107378.422886,7.381835,-26.922778
3573107378.432887,7.382233,-26.922476
3573107378.442885,7.382630,-26.922174
3573107378.452882,7.383028,-26.921872
3573107378.462888,7.383426,-26.921570
3573107378.472888,7.383823,-26.921267
3573107378.482888,7.384221,-26.920965
3573107378.492888,7.384618,-26.920663
3573107378.502888,7.385015,-26.920360
3573107378.512888,7.385413,-26.920058
3573107378.522889,7.385810,-26.919755
3573107378.532889,7.386207,-26.919452
3573107378.542890,7.386604,-26.919149
3573107378.552885,7.387001,-26.918846
3573107378.562890,7.387398,-26.918543
3573107378.572890,7.387794,-26.918239
3573107378.582890,7.388191,-26.917936
3573107378.592891,7.388588,-26.917633
3573107378.602892,7.388984,-26.917329
3573107378.612892,7.389381,-26.917025
3573107378.622891,7.389777,-26.916721
3573107378.632891,7.390173,-26.916417
3573107378.642891,7.390570,-26.916113
3573107378.652888,7.390966,-26.915809
3573107378.662894,7.391362,-26.915505
3573107378.672893,7.391758,-26.915201
3573107378.682893,7.392154,-26.914896
3573107378.692894,7.392550,-26.914592
3573107378.702895,7.392945,-26.914287
3573107378.712894,7.393341,-26.913982
3573107378.722895,7.393737,-26.913677
3573107378.732895,7.394132,-26.913372
3573107378.742895,7.394528,-26.913067
3573107378.752891,7.394923,-26.912762
3573107378.762896,7.395318,-26.912457
3573107378.772895,7.395714,-26.912151
3573107378.782897,7.396109,-26.911846
3573107378.792897,7.396504,-26.911540
3573107378.802896,7.396899,-26.911234
3573107378.812897,7.397294,-26.910928
3573107378.822897,7.397689,-26.910622
3573107378.832898,7.398084,-26.910316
3573107378.842898,7.398478,-26.910010
3573107378.852894,7.398873,-26.909704
3573107378.862898,7.399267,-26.909397
3573107378.872899,7.399662,-26.909091
3573107378.882899,7.400056,-26.908784
3573107378.892899,7.400451,-26.908477
3573107378.902900,7.400845,-26.908170
3573107378.912900,7.401239,-26.907863
3573107378.922900,7.401633,-26.907556
3573107378.932900,7.402027,-26.907249
3573107378.942900,7.402421,-26.906942
3573107378.952897,7.402815,-26.906634
3573107378.962903,7.403208,-26.906326
3573107378.972902,7.403602,-26.906019
3573107378.982902,7.403996,-26.905711
3573107378.992901,7.404389,-26.905403
3573107379.002902,7.404783,-26.905095
3573107379.012902,7.405176,-26.904787
3573107379.022903,7.405569,-26.904478
3573107379.032904,7.405962,-26.904170
3573107379.042902,7.406356,-26.903862
3573107379.052899,7.406749,-26.903553
3573107379.062904,7.407142,-26.903244
3573107379.072904,7.407534,-26.902935
3573107379.082906,7.407927,-26.902626
3573107379.092906,7.408320,-26.902317
3573107379.102905,7.408713,-26.902008
3573107379.112905,7.409105,-26.901699
3573107379.122905,7.409498,-26.901389
3573107379.132906,7.409890,-26.901080
3573107379.142907,7.410282,-26.900770
3573107379.152902,7.410674,-26.900460
3573107379.162907,7.411067,-26.900150
3573107379.172906,7.411459,-26.899840
3573107379.182907,7.411851,-26.899530
3573107379.192907,7.412242,-26.899219
3573107379.202909,7.412634,-26.898909
3573107379.212909,7.413026,-26.898598
3573107379.222908,7.413418,-26.898288
3573107379.232909,7.413809,-26.897977
3573107379.242909,7.414201,-26.897666
3573107379.252905,7.414592,-26.897355
3573107379.262910,7.414983,-26.897044
3573107379.272910,7.415375,-26.896733
3573107379.282911,7.415766,-26.896421
3573107379.292910,7.416157,-26.896110
3573107379.302910,7.416548,-26.895798
3573107379.312912,7.416939,-26.895486
3573107379.322912,7.417329,-26.895174
3573107379.332912,7.417720,-26.894862
3573107379.342911,7.418111,-26.894550
3573107379.352908,7.418501,-26.894238
3573107379.362912,7.418892,-26.893925
3573107379.372913,7.419282,-26.893613
3573107379.382914,7.419673,-26.893300
3573107379.392914,7.420063,-26.892987
3573107379.402914,7.420453,-26.892675
3573107379.412914,7.420843,-26.892362
3573107379.422914,7.421233,-26.892048
3573107379.432915,7.421623,-26.891735
3573107379.442915,7.422012,-26.891422
3573107379.452909,7.422402,-26.891108
3573107379.462915,7.422792,-26.890794
3573107379.472916,7.423181,-26.890481
3573107379.482915,7.423571,-26.890167
3573107379.492916,7.423960,-26.889853
3573107379.502917,7.424349,-26.889539
3573107379.512917,7.424739,-26.889224
3573107379.522917,7.425128,-26.888910
3573107379.532917,7.425517,-26.888595
3573107379.542916,7.425906,-26.888281
3573107379.552913,7.426294,-26.887966
3573107379.562919,7.426683,-26.887651
3573107379.572918,7.427072,-26.887336
3573107379.582919,7.427460,-26.887020
3573107379.592919,7.427849,-26.886705
3573107379.602920,7.428237,-26.886390
3573107379.612919,7.428625,-26.886074
3573107379.622921,7.429014,-26.885758
3573107379.632920,7.429402,-26.885442
3573107379.642919,7.429790,-26.885126
3573107379.652916,7.430178,-26.884810
3573107379.662920,7.430566,-26.884494
3573107379.672921,7.430953,-26.884178
3573107379.682922,7.431341,-26.883861
3573107379.692922,7.431729,-26.883544
3573107379.702923,7.432116,-26.883228
3573107379.712924,7.432504,-26.882911
3573107379.722923,7.432891,-26.882594
3573107379.732923,7.433278,-26.882276
3573107379.742923,7.433665,-26.881959
3573107379.752919,7.434052,-26.881642
3573107379.762923,7.434439,-26.881324
3573107379.772924,7.434826,-26.881006
3573107379.782924,7.435213,-26.880688
3573107379.792925,7.435599,-26.880370
3573107379.802926,7.435986,-26.880052
3573107379.812925,7.436372,-26.879734
3573107379.822926,7.436759,-26.879416
3573107379.832925,7.437145,-26.879097
3573107379.842925,7.437531,-26.878778
3573107379.852922,7.437918,-26.878460
3573107379.862927,7.438304,-26.878141
3573107379.872928,7.438689,-26.877821
3573107379.882926,7.439075,-26.877502
3573107379.892928,7.439461,-26.877183
3573107379.902928,7.439847,-26.876863
3573107379.912929,7.440232,-26.876544
3573107379.922929,7.440618,-26.876224
3573107379.932928,7.441003,-26.875904
3573107379.942928,7.441388,-26.875584
3573107379.952925,7.441773,-26.875264
3573107379.962929,7.442159,-26.874943
3573107379.972929,7.442544,-26.874623
3573107379.982931,7.442928,-26.874302
3573107379.992929,7.443313,-26.873982
3573107380.002930,7.443698,-26.873661
3573107380.012930,7.444082,-26.873340
3573107380.022931,7.444467,-26.873018
3573107380.032931,7.444851,-26.872697
3573107380.042933,7.445236,-26.872376
3573107380.052927,7.445620,-26.872054
