Absolute Time,u_hat,u_true,y_hat,y_m,y-error
3571895545.781443,0.003254,-0.011409,-19.468189,-19.173438,0.294751
3571895545.791442,0.003471,-0.011455,-19.464394,-19.173438,0.290955
3571895545.801444,0.003685,-0.011500,-19.460635,-19.173438,0.287196
3571895545.811443,0.003897,-0.011545,-19.456911,-19.173438,0.283472
3571895545.821444,0.004107,-0.011591,-19.453222,-19.173438,0.279784
3571895545.831444,0.004315,-0.011636,-19.449568,-19.518367,-0.068799
3571895545.841445,0.004520,-0.011682,-19.445949,-19.518367,-0.072418
3571895545.851445,0.004525,-0.011727,-19.445797,-19.518367,-0.072570
3571895545.861445,0.004527,-0.011773,-19.445679,-19.518367,-0.072688
3571895545.871446,0.004530,-0.011818,-19.445563,-19.518367,-0.072804
3571895545.881446,0.004532,-0.011864,-19.445447,-19.518367,-0.072920
3571895545.891445,0.004534,-0.011909,-19.445332,-19.518367,-0.073036
3571895545.901446,0.004536,-0.011955,-19.445217,-19.518367,-0.073150
3571895545.911446,0.004538,-0.012000,-19.445103,-19.518367,-0.073264
3571895545.921446,0.004540,-0.012046,-19.444991,-19.518367,-0.073377
3571895545.931447,0.004542,-0.012091,-19.444878,-20.101455,-0.656577
3571895545.941447,0.004544,-0.012137,-19.444767,-20.101455,-0.656689
3571895545.951447,0.004086,-0.012183,-19.450266,-20.101455,-0.651189
3571895545.961448,0.003627,-0.012228,-19.455766,-20.101455,-0.645690
3571895545.971448,0.003174,-0.012274,-19.461213,-20.101455,-0.640242
3571895545.981448,0.002725,-0.012319,-19.466609,-20.101455,-0.634847
3571895545.991447,0.002280,-0.012365,-19.471952,-20.101455,-0.629503
3571895546.001448,0.001840,-0.012410,-19.477244,-20.101455,-0.624211
3571895546.011447,0.001405,-0.012456,-19.482486,-20.101455,-0.618969
3571895546.021448,0.000975,-0.012502,-19.487677,-20.101455,-0.613778
3571895546.031449,0.000549,-0.012547,-19.492819,-19.493262,-0.000443
3571895546.041450,0.000127,-0.012593,-19.497911,-19.493262,0.004649
3571895546.051451,-0.000069,-0.012638,-19.496519,-19.493262,0.003258
3571895546.061450,-0.000261,-0.012684,-19.495078,-19.493262,0.001817
3571895546.071449,-0.000451,-0.012729,-19.493650,-19.493262,0.000388
3571895546.081450,-0.000639,-0.012775,-19.492234,-19.493262,-0.001027
3571895546.091450,-0.000825,-0.012821,-19.490832,-19.493262,-0.002430
3571895546.101451,-0.001009,-0.012866,-19.489442,-19.493262,-0.003820
3571895546.111452,-0.001191,-0.012912,-19.488064,-19.493262,-0.005198
3571895546.121452,-0.001371,-0.012957,-19.486699,-19.493262,-0.006563
3571895546.131452,-0.001549,-0.013003,-19.485346,-19.214913,0.270432
3571895546.141452,-0.001726,-0.013048,-19.484005,-19.214913,0.269091
3571895546.151452,-0.001666,-0.013094,-19.480675,-19.214913,0.265761
3571895546.161453,-0.001606,-0.013139,-19.477359,-19.214913,0.262445
3571895546.171453,-0.001547,-0.013184,-19.474074,-19.214913,0.259161
3571895546.181453,-0.001488,-0.013230,-19.470821,-19.214913,0.255907
3571895546.191453,-0.001430,-0.013275,-19.467598,-19.214913,0.252684
3571895546.201455,-0.001372,-0.013321,-19.464406,-19.214913,0.249492
3571895546.211454,-0.001315,-0.013366,-19.461244,-19.214913,0.246330
3571895546.221452,-0.001259,-0.013412,-19.458112,-19.214913,0.243199
3571895546.231454,-0.001203,-0.013457,-19.455010,-19.250297,0.204713
3571895546.241455,-0.001148,-0.013502,-19.451937,-19.250297,0.201640
3571895546.251455,-0.000923,-0.013548,-19.449256,-19.250297,0.198959
3571895546.261455,-0.000698,-0.013593,-19.446604,-19.250297,0.196307
3571895546.271457,-0.000475,-0.013638,-19.443976,-19.250297,0.193679
3571895546.281457,-0.000255,-0.013684,-19.441373,-19.250297,0.191076
3571895546.291455,-0.000037,-0.013729,-19.438794,-19.250297,0.188497
3571895546.301457,0.000179,-0.013774,-19.436239,-19.250297,0.185942
3571895546.311457,0.000392,-0.013819,-19.433708,-19.250297,0.183411
3571895546.321458,0.000603,-0.013864,-19.431200,-19.250297,0.180903
3571895546.331458,0.000812,-0.013910,-19.428715,-19.588377,-0.159661
3571895546.341457,0.001019,-0.013955,-19.426254,-19.588377,-0.162123
3571895546.351458,0.001077,-0.014000,-19.427080,-19.588377,-0.161297
3571895546.361458,0.001134,-0.014045,-19.427928,-19.588377,-0.160449
3571895546.371459,0.001190,-0.014090,-19.428768,-19.588377,-0.159609
3571895546.381459,0.001245,-0.014135,-19.429599,-19.588377,-0.158778
3571895546.391458,0.001300,-0.014180,-19.430421,-19.588377,-0.157955
3571895546.401459,0.001354,-0.014225,-19.431236,-19.588377,-0.157141
3571895546.411459,0.001408,-0.014270,-19.432041,-19.588377,-0.156336
3571895546.421460,0.001461,-0.014315,-19.432838,-19.588377,-0.155538
3571895546.431459,0.001513,-0.014360,-19.433627,-19.760280,-0.326652
3571895546.441461,0.001565,-0.014405,-19.434408,-19.760280,-0.325872
3571895546.451460,0.001221,-0.014449,-19.436928,-19.760280,-0.323352
3571895546.461461,0.000877,-0.014494,-19.439440,-19.760280,-0.320840
3571895546.471462,0.000536,-0.014539,-19.441928,-19.760280,-0.318352
3571895546.481461,0.000198,-0.014584,-19.444393,-19.760280,-0.315887
3571895546.491461,-0.000136,-0.014628,-19.446834,-19.760280,-0.313446
3571895546.501462,-0.000466,-0.014673,-19.449253,-19.760280,-0.311027
3571895546.511462,-0.000793,-0.014718,-19.451648,-19.760280,-0.308631
3571895546.521462,-0.001116,-0.014762,-19.454022,-19.760280,-0.306258
3571895546.531463,-0.001436,-0.014807,-19.456372,-19.583693,-0.127321
3571895546.541463,-0.001753,-0.014851,-19.458701,-19.583693,-0.124992
3571895546.551463,-0.001839,-0.014896,-19.460177,-19.583693,-0.123516
3571895546.561463,-0.001925,-0.014940,-19.461633,-19.583693,-0.122061
3571895546.571464,-0.002009,-0.014984,-19.463075,-19.583693,-0.120619
3571895546.581463,-0.002092,-0.015029,-19.464503,-19.583693,-0.119190
3571895546.591464,-0.002175,-0.015073,-19.465918,-19.583693,-0.117775
3571895546.601463,-0.002256,-0.015117,-19.467319,-19.583693,-0.116374
3571895546.611464,-0.002337,-0.015162,-19.468707,-19.583693,-0.114986
3571895546.621466,-0.002417,-0.015206,-19.470082,-19.583693,-0.113611
3571895546.631465,-0.002496,-0.015250,-19.471443,-19.646250,-0.174807
3571895546.641466,-0.002574,-0.015294,-19.472792,-19.646250,-0.173458
3571895546.651465,-0.002696,-0.015338,-19.474288,-19.646250,-0.171963
3571895546.661466,-0.002818,-0.015382,-19.475770,-19.646250,-0.170480
3571895546.671467,-0.002938,-0.015426,-19.477239,-19.646250,-0.169011
3571895546.681467,-0.003057,-0.015470,-19.478694,-19.646250,-0.167556
3571895546.691467,-0.003175,-0.015514,-19.480135,-19.646250,-0.166115
3571895546.701467,-0.003292,-0.015557,-19.481563,-19.646250,-0.164687
3571895546.711467,-0.003407,-0.015601,-19.482977,-19.646250,-0.163273
3571895546.721468,-0.003521,-0.015645,-19.484378,-19.646250,-0.161872
3571895546.731467,-0.003634,-0.015688,-19.485766,-20.072979,-0.587213
3571895546.741468,-0.003745,-0.015732,-19.487141,-20.072979,-0.585838
3571895546.751467,-0.004055,-0.015776,-19.492427,-20.072979,-0.580552
3571895546.761469,-0.004364,-0.015819,-19.497699,-20.072979,-0.575279
3571895546.771469,-0.004669,-0.015863,-19.502922,-20.072979,-0.570056
3571895546.781469,-0.004970,-0.015906,-19.508096,-20.072979,-0.564883
3571895546.791470,-0.005269,-0.015949,-19.513220,-20.072979,-0.559759
3571895546.801470,-0.005564,-0.015992,-19.518296,-20.072979,-0.554683
3571895546.811471,-0.005856,-0.016036,-19.523323,-20.072979,-0.549656
3571895546.821471,-0.006145,-0.016079,-19.528302,-20.072979,-0.544676
3571895546.831470,-0.006431,-0.016122,-19.533235,-19.835709,-0.302474
3571895546.841470,-0.006714,-0.016165,-19.538120,-19.835709,-0.297588
3571895546.851471,-0.006684,-0.016208,-19.539767,-19.835709,-0.295942
3571895546.861470,-0.006652,-0.016251,-19.541367,-19.835709,-0.294342
3571895546.871472,-0.006619,-0.016294,-19.542951,-19.835709,-0.292758
3571895546.881471,-0.006587,-0.016337,-19.544519,-19.835709,-0.291190
3571895546.891471,-0.006556,-0.016379,-19.546072,-19.835709,-0.289637
3571895546.901473,-0.006524,-0.016422,-19.547609,-19.835709,-0.288100
3571895546.911472,-0.006493,-0.016465,-19.549131,-19.835709,-0.286578
3571895546.921473,-0.006462,-0.016507,-19.550637,-19.835709,-0.285071
3571895546.931473,-0.006431,-0.016550,-19.552129,-19.927892,-0.375763
3571895546.941473,-0.006401,-0.016592,-19.553605,-19.927892,-0.374286
3571895546.951473,-0.006667,-0.016635,-19.556177,-19.927892,-0.371715
3571895546.961474,-0.006933,-0.016677,-19.558733,-19.927892,-0.369158
3571895546.971474,-0.007196,-0.016719,-19.561265,-19.927892,-0.366626
3571895546.981475,-0.007457,-0.016761,-19.563773,-19.927892,-0.364119
3571895546.991474,-0.007714,-0.016804,-19.566256,-19.927892,-0.361635
3571895547.001475,-0.007969,-0.016846,-19.568716,-19.927892,-0.359176
3571895547.011476,-0.008221,-0.016888,-19.571151,-19.927892,-0.356741
3571895547.021476,-0.008470,-0.016929,-19.573563,-19.927892,-0.354329
3571895547.031475,-0.008717,-0.016971,-19.575951,-19.402925,0.173026
3571895547.041476,-0.008961,-0.017013,-19.578316,-19.402925,0.175391
3571895547.051477,-0.008800,-0.017055,-19.575532,-19.402925,0.172608
3571895547.061477,-0.008636,-0.017096,-19.572726,-19.402925,0.169801
3571895547.071477,-0.008474,-0.017138,-19.569946,-19.402925,0.167021
3571895547.081478,-0.008313,-0.017180,-19.567191,-19.402925,0.164266
3571895547.091476,-0.008154,-0.017221,-19.564462,-19.402925,0.161537
3571895547.101477,-0.007997,-0.017262,-19.561759,-19.402925,0.158834
3571895547.111477,-0.007841,-0.017304,-19.559080,-19.402925,0.156155
3571895547.121478,-0.007687,-0.017345,-19.556427,-19.402925,0.153502
3571895547.131478,-0.007535,-0.017386,-19.553798,-19.235236,0.318562
3571895547.141479,-0.007383,-0.017427,-19.551193,-19.235236,0.315957
3571895547.151479,-0.007250,-0.017468,-19.547594,-19.235236,0.312358
3571895547.161479,-0.007118,-0.017509,-19.544018,-19.235236,0.308782
3571895547.171479,-0.006987,-0.017550,-19.540477,-19.235236,0.305241
3571895547.181479,-0.006857,-0.017591,-19.536969,-19.235236,0.301733
3571895547.191480,-0.006729,-0.017631,-19.533494,-19.235236,0.298259
3571895547.201480,-0.006602,-0.017672,-19.530053,-19.235236,0.294817
3571895547.211482,-0.006477,-0.017713,-19.526644,-19.235236,0.291408
3571895547.221479,-0.006352,-0.017753,-19.523268,-19.235236,0.288032
3571895547.231482,-0.006229,-0.017793,-19.519923,-19.185348,0.334575
3571895547.241482,-0.006107,-0.017834,-19.516611,-19.185348,0.331263
3571895547.251482,-0.005963,-0.017874,-19.512552,-19.185348,0.327204
3571895547.261482,-0.005820,-0.017914,-19.508524,-19.185348,0.323176
3571895547.271481,-0.005678,-0.017954,-19.504535,-19.185348,0.319186
3571895547.281483,-0.005538,-0.017994,-19.500583,-19.185348,0.315235
3571895547.291481,-0.005399,-0.018034,-19.496669,-19.185348,0.311321
3571895547.301483,-0.005261,-0.018074,-19.492792,-19.185348,0.307444
3571895547.311484,-0.005125,-0.018114,-19.488952,-19.185348,0.303604
3571895547.321484,-0.004990,-0.018154,-19.485149,-19.185348,0.299800
3571895547.331483,-0.004856,-0.018193,-19.481381,-19.857811,-0.376429
3571895547.341483,-0.004724,-0.018233,-19.477650,-19.857811,-0.380161
3571895547.351485,-0.004858,-0.018272,-19.480635,-19.857811,-0.377176
3571895547.361485,-0.004992,-0.018311,-19.483655,-19.857811,-0.374156
3571895547.371484,-0.005126,-0.018351,-19.486646,-19.857811,-0.371165
3571895547.381485,-0.005258,-0.018390,-19.489609,-19.857811,-0.368202
3571895547.391485,-0.005388,-0.018429,-19.492543,-19.857811,-0.365268
3571895547.401485,-0.005517,-0.018468,-19.495449,-19.857811,-0.362362
3571895547.411486,-0.005645,-0.018507,-19.498326,-19.857811,-0.359484
3571895547.421486,-0.005771,-0.018546,-19.501176,-19.857811,-0.356634
3571895547.431486,-0.005896,-0.018585,-19.503999,-19.414180,0.089819
3571895547.441488,-0.006020,-0.018623,-19.506794,-19.414180,0.092614
3571895547.451487,-0.005999,-0.018662,-19.505081,-19.414180,0.090902
3571895547.461487,-0.005977,-0.018700,-19.503342,-19.414180,0.089163
3571895547.471488,-0.005955,-0.018739,-19.501619,-19.414180,0.087439
3571895547.481488,-0.005933,-0.018777,-19.499912,-19.414180,0.085733
3571895547.491488,-0.005911,-0.018815,-19.498221,-19.414180,0.084042
3571895547.501489,-0.005890,-0.018853,-19.496547,-19.414180,0.082367
3571895547.511487,-0.005868,-0.018891,-19.494888,-19.414180,0.080709
3571895547.521489,-0.005847,-0.018929,-19.493245,-19.414180,0.079066
3571895547.531490,-0.005826,-0.018967,-19.491618,-19.769287,-0.277669
3571895547.541490,-0.005805,-0.019005,-19.490006,-19.769287,-0.279281
3571895547.551489,-0.005978,-0.019043,-19.492644,-19.769287,-0.276643
3571895547.561490,-0.006151,-0.019080,-19.495298,-19.769287,-0.273990
3571895547.571491,-0.006323,-0.019118,-19.497926,-19.769287,-0.271361
3571895547.581489,-0.006492,-0.019155,-19.500530,-19.769287,-0.268757
3571895547.591490,-0.006660,-0.019193,-19.503109,-19.769287,-0.266178
3571895547.601491,-0.006826,-0.019230,-19.505664,-19.769287,-0.263623
3571895547.611492,-0.006990,-0.019267,-19.508194,-19.769287,-0.261093
3571895547.621492,-0.007153,-0.019304,-19.510701,-19.769287,-0.258586
3571895547.631491,-0.007313,-0.019341,-19.513183,-19.231376,0.281807
3571895547.641492,-0.007472,-0.019378,-19.515642,-19.231376,0.284266
3571895547.651493,-0.007244,-0.019415,-19.511697,-19.231376,0.280321
3571895547.661493,-0.007014,-0.019451,-19.507728,-19.231376,0.276352
3571895547.671494,-0.006786,-0.019488,-19.503796,-19.231376,0.272420
3571895547.681493,-0.006561,-0.019524,-19.499902,-19.231376,0.268526
3571895547.691494,-0.006337,-0.019561,-19.496044,-19.231376,0.264668
3571895547.701494,-0.006116,-0.019597,-19.492223,-19.231376,0.260847
3571895547.711494,-0.005897,-0.019633,-19.488439,-19.231376,0.257062
3571895547.721495,-0.005681,-0.019669,-19.484690,-19.231376,0.253313
3571895547.731494,-0.005467,-0.019705,-19.480977,-18.964021,0.516956
3571895547.741495,-0.005254,-0.019741,-19.477298,-18.964021,0.513278
3571895547.751495,-0.004927,-0.019777,-19.471501,-18.964021,0.507481
3571895547.761496,-0.004601,-0.019813,-19.465739,-18.964021,0.501718
3571895547.771495,-0.004279,-0.019848,-19.460031,-18.964021,0.496010
3571895547.781496,-0.003960,-0.019884,-19.454377,-18.964021,0.490356
3571895547.791495,-0.003645,-0.019919,-19.448777,-18.964021,0.484756
3571895547.801497,-0.003333,-0.019955,-19.443230,-18.964021,0.479209
3571895547.811496,-0.003024,-0.019990,-19.437736,-18.964021,0.473715
3571895547.821496,-0.002718,-0.020025,-19.432294,-18.964021,0.468273
3571895547.831497,-0.002416,-0.020060,-19.426904,-19.339767,0.087137
3571895547.841497,-0.002116,-0.020095,-19.421565,-19.339767,0.081798
3571895547.851497,-0.002097,-0.020130,-19.419833,-19.339767,0.080066
3571895547.861497,-0.002080,-0.020164,-19.418152,-19.339767,0.078385
3571895547.871497,-0.002064,-0.020199,-19.416487,-19.339767,0.076720
3571895547.881498,-0.002048,-0.020234,-19.414838,-19.339767,0.075072
3571895547.891498,-0.002032,-0.020268,-19.413205,-19.339767,0.073439
3571895547.901498,-0.002016,-0.020302,-19.411588,-19.339767,0.071821
3571895547.911499,-0.002000,-0.020337,-19.409986,-19.339767,0.070220
3571895547.921500,-0.001985,-0.020371,-19.408400,-19.339767,0.068633
3571895547.931499,-0.001969,-0.020405,-19.406829,-19.441929,-0.035100
3571895547.941499,-0.001954,-0.020439,-19.405273,-19.441929,-0.036656
3571895547.951500,-0.001945,-0.020472,-19.404980,-19.441929,-0.036949
3571895547.961501,-0.001936,-0.020506,-19.404702,-19.441929,-0.037227
3571895547.971500,-0.001928,-0.020540,-19.404427,-19.441929,-0.037502
3571895547.981501,-0.001919,-0.020573,-19.404154,-19.441929,-0.037775
3571895547.991500,-0.001911,-0.020607,-19.403884,-19.441929,-0.038045
3571895548.001502,-0.001902,-0.020640,-19.403617,-19.441929,-0.038312
3571895548.011502,-0.001894,-0.020673,-19.403352,-19.441929,-0.038577
3571895548.021502,-0.001886,-0.020706,-19.403089,-19.441929,-0.038839
3571895548.031502,-0.001878,-0.020739,-19.402829,-19.641824,-0.238995
3571895548.041502,-0.001870,-0.020772,-19.402572,-19.641824,-0.239252
3571895548.051503,-0.002102,-0.020805,-19.404163,-19.641824,-0.237661
3571895548.061503,-0.002334,-0.020837,-19.405757,-19.641824,-0.236067
3571895548.071503,-0.002565,-0.020870,-19.407336,-19.641824,-0.234488
3571895548.081504,-0.002792,-0.020902,-19.408900,-19.641824,-0.232924
3571895548.091502,-0.003017,-0.020935,-19.410450,-19.641824,-0.231374
3571895548.101504,-0.003240,-0.020967,-19.411985,-19.641824,-0.229839
3571895548.111504,-0.003461,-0.020999,-19.413506,-19.641824,-0.228318
3571895548.121505,-0.003679,-0.021031,-19.415013,-19.641824,-0.226811
3571895548.131505,-0.003895,-0.021063,-19.416506,-19.138502,0.278005
3571895548.141506,-0.004108,-0.021095,-19.417986,-19.138502,0.279484
3571895548.151505,-0.003948,-0.021127,-19.414530,-19.138502,0.276028
3571895548.161506,-0.003786,-0.021158,-19.411060,-19.138502,0.272558
3571895548.171505,-0.003625,-0.021190,-19.407623,-19.138502,0.269122
3571895548.181506,-0.003467,-0.021221,-19.404219,-19.138502,0.265718
3571895548.191507,-0.003309,-0.021252,-19.400848,-19.138502,0.262346
3571895548.201508,-0.003154,-0.021284,-19.397508,-19.138502,0.259007
3571895548.211507,-0.003000,-0.021315,-19.394201,-19.138502,0.255699
3571895548.221506,-0.002847,-0.021346,-19.390925,-19.138502,0.252424
3571895548.231508,-0.002696,-0.021376,-19.387681,-19.136887,0.250793
3571895548.241508,-0.002547,-0.021407,-19.384467,-19.136887,0.247580
3571895548.251508,-0.002492,-0.021438,-19.380410,-19.136887,0.243523
3571895548.261508,-0.002437,-0.021468,-19.376384,-19.136887,0.239497
3571895548.271509,-0.002383,-0.021499,-19.372396,-19.136887,0.235509
3571895548.281508,-0.002329,-0.021529,-19.368447,-19.136887,0.231559
3571895548.291509,-0.002276,-0.021559,-19.364535,-19.136887,0.227648
3571895548.301510,-0.002223,-0.021589,-19.360661,-19.136887,0.223773
3571895548.311509,-0.002171,-0.021619,-19.356824,-19.136887,0.219936
3571895548.321510,-0.002119,-0.021649,-19.353023,-19.136887,0.216136
3571895548.331511,-0.002068,-0.021679,-19.349259,-19.690854,-0.341596
3571895548.341510,-0.002017,-0.021709,-19.345531,-19.690854,-0.345324
3571895548.351511,-0.002237,-0.021738,-19.347611,-19.690854,-0.343244
3571895548.361511,-0.002458,-0.021768,-19.349726,-19.690854,-0.341128
3571895548.371511,-0.002676,-0.021797,-19.351822,-19.690854,-0.339032
3571895548.381512,-0.002892,-0.021826,-19.353898,-19.690854,-0.336957
3571895548.391510,-0.003106,-0.021855,-19.355953,-19.690854,-0.334901
3571895548.401512,-0.003317,-0.021884,-19.357989,-19.690854,-0.332865
3571895548.411512,-0.003526,-0.021913,-19.360005,-19.690854,-0.330850
3571895548.421513,-0.003733,-0.021942,-19.362001,-19.690854,-0.328853
3571895548.431513,-0.003938,-0.021971,-19.363978,-19.400826,-0.036848
3571895548.441514,-0.004141,-0.021999,-19.365936,-19.400826,-0.034890
3571895548.451514,-0.004036,-0.022028,-19.365142,-19.400826,-0.035684
3571895548.461514,-0.003930,-0.022056,-19.364329,-19.400826,-0.036497
3571895548.471514,-0.003825,-0.022084,-19.363524,-19.400826,-0.037302
3571895548.481514,-0.003720,-0.022113,-19.362725,-19.400826,-0.038101
3571895548.491513,-0.003617,-0.022141,-19.361933,-19.400826,-0.038892
3571895548.501514,-0.003515,-0.022169,-19.361149,-19.400826,-0.039677
